username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,
nawalkishorki1,2016-12-26 17:52,0,0,In past while kejriwal was cutting electric wire he got magic lamp having Genie used in AANA Andolen become CM https:// twitter.com/the_sashiks/st atus/813355190464094208 …,,,,8.13359378925584E+017,https://twitter.com/nawalkishorki1/status/813359378925584384,,,
Barron_Nel,2016-12-26 17:51,0,0,Pammi Aunty Jokes With Kejriwal 25 December 2016 (FUNNY VIDEOS) http:// snagbyte.com/lmao-bytes/pam mi-aunty-jokes-with-kejriwal-25-december-2016-funny-videos-2/ …,,,,8.13359201372279E+017,https://twitter.com/Barron_Nel/status/813359201372278784,,,
dhanub90,2016-12-26 17:51,0,0,@rahul_su U rem sugg of Kejriwal who said orig bills of certain amnt if submitted be given incentives in a lucky draw. Come on bro ur better,,@rahul_su,,8.13359112008282E+017,https://twitter.com/dhanub90/status/813359112008282112,,,
being_malik,2016-12-26 17:50,0,0,Goa Election 2017: Arvind Kejriwal alleges CM candidate Elvis Gomes… https:// goo.gl/fb/8OJpCl #news #india #topsto,,,#news #india #topsto,8.13358917786989E+017,https://twitter.com/being_malik/status/813358917786988544,,,
eddie_vdj,2016-12-26 17:50,5,2,Kejriwal is being converted to Christianity. @HinduRajyam @pManikchand @girishalva https:// twitter.com/noconversion/s tatus/813281193634381824 …,,@HinduRajyam @pManikchand @girishalva,,8.13358903433961E+017,https://twitter.com/eddie_vdj/status/813358903433961472,,,
abhaymishra09,2016-12-26 17:49,0,0,@AAPPunjab2017 @ashutosh83B @ArvindKejriwal Kejriwal is farzi person & fit for Hindi film review nt for economics & he is most dirty persn.,,@AAPPunjab2017 @ashutosh83B @ArvindKejriwal,,8.13358545961792E+017,https://twitter.com/abhaymishra09/status/813358545961791494,,,
VibhorAnand4,2016-12-26 17:49,0,0,"@amitrajwant @iSirArnab @SanjayAzadSln @ArvindKejriwal When Kejriwal talk about honesty is like Sunny Leone is talking ""करवा चौथ"";;@amitrajwant @iSirArnab @SanjayAzadSln @ArvindKejriwal;;""813358545517166593",https://twitter.com/VibhorAnand4/status/813358545517166593,,,,,,,
RAHULKANDWAR,2016-12-26 17:47,0,0,Retweeted Arvind Kejriwal ( @ArvindKejriwal ): This is absolutely shocking. Listen to what anchor is saying. BJP... http:// fb.me/DszS4GHa,,@ArvindKejriwal,,8.13358073200968E+017,https://twitter.com/RAHULKANDWAR/status/813358073200967680,,,
morningcapsule,2016-12-26 17:47,0,0,Kejriwal bridges ties with business community https:// morningcapsule.wordpress.com/2016/12/26/kej riwal-bridges-ties-with-business-community … pic.twitter.com/jjBgEU4vLC,,,,8.13358057606578E+017,https://twitter.com/morningcapsule/status/813358057606578177,,,
BajpaiDeepak,2016-12-26 17:47,11,8,Kejriwal bridges ties with business community https:// morningcapsule.wordpress.com/2016/12/26/kej riwal-bridges-ties-with-business-community … pic.twitter.com/BrhiOLdHWM,,,,8.13358050111263E+017,https://twitter.com/BajpaiDeepak/status/813358050111262720,,,
lalitkumar3164,2016-12-26 17:44,0,0,"Emotional Anna writes a letter to Kejriwal , criticizes him for sidelining all... http:// ln.is/CDAOJ by #tweetingsourav via @c0nvey",,@c0nvey,#tweetingsourav,8.13357356083974E+017,https://twitter.com/lalitkumar3164/status/813357356083974144,,,
RAHULKANDWAR,2016-12-26 17:44,0,0,Retweeted Elvis Gomes ( @ielvisgomes ): Meet Arvind Kejriwal in person. Show your support to our fight against... http:// fb.me/HthHWBRw,,@ielvisgomes,,8.1335724540468E+017,https://twitter.com/RAHULKANDWAR/status/813357245404680192,,,
skkbdms,2016-12-26 17:43,0,0,Internet Marketing http:// goo.gl/Jo3OBa #Top_Stories Goa Election 2017: Arvind Kejriwal alleges CM candidate… http:// dlvr.it/Mys1Mw pic.twitter.com/AJHyFcojRc,,,#Top_Stories,8.13357011790271E+017,https://twitter.com/skkbdms/status/813357011790270464,,,
VibhorAnand4,2016-12-26 17:42,0,1,"@Sir_SunDeep @ArvindKejriwal @preetkaurka When Kejriwal talk about honesty is like Sunny Leone is talking ""करवा चौथ"";;@Sir_SunDeep @ArvindKejriwal @preetkaurka;;""813356872711348224",https://twitter.com/VibhorAnand4/status/813356872711348224,,,,,,,
op_agr,2016-12-26 17:40,0,1,@YesIamSaffron @jeetensingh @ArvindKejriwal #all questions r genuine but u cant get any reply from Kejriwal .,,@YesIamSaffron @jeetensingh @ArvindKejriwal,#all,8.13356416136155E+017,https://twitter.com/op_agr/status/813356416136155136,,,
prudentgoa,2016-12-26 17:40,2,5,"AAP's Goa CM candidate Elvis Gomes known for his honesty, BJP led Govt victimizing him- Arvind Kejriwal",,,,8.13356219020628E+017,https://twitter.com/prudentgoa/status/813356219020627968,,,
Eenadu_English,2016-12-26 17:39,0,0,BJP victimising AAP's Goa CM candidate: Kejriwal http://www. eenaduindia.com/states/west/go a/panaji/2016/12/26142124/BJP-victimising-AAPs-Goa-CM-candidate-Kejriwal.vpf … pic.twitter.com/qNVAcq7JpB,,,,8.13356099961115E+017,https://twitter.com/Eenadu_English/status/813356099961114625,,,
Entertainment4D,2016-12-26 17:38,0,0,Simarjit Singh Bains Latest Speech With Kejriwal Must Watch: http:// youtu.be/QdvSx_tq7Ts?a via @YouTube,,@YouTube,,8.13355772138635E+017,https://twitter.com/Entertainment4D/status/813355772138635264,,,
RAHULKANDWAR,2016-12-26 17:36,0,0,"Retweeted आशुतोष ( @ashu3page ): LG returned file of Mohalla clinics to kejriwal govt and raised objection,... http:// fb.me/1R6qSxEjU",,@ashu3page,,8.13355353282908E+017,https://twitter.com/RAHULKANDWAR/status/813355353282908160,,,
tisaiyan,2016-12-26 17:35,0,0,"Emotional Anna writes a letter to Kejriwal , criticizes him for sidelining all the values - http://www. opindia.com/2016/12/emotio nal-anna-writes-a-letter-to-kejriwal-criticizes-him-for-sidelining-all-the-values/ …",,,,8.13355140807692E+017,https://twitter.com/tisaiyan/status/813355140807692292,,,
RAHULKANDWAR,2016-12-26 17:35,0,0,Retweeted Arvind Kejriwal ( @ArvindKejriwal ): Sheila ji saying that docs presented by Rahul Gandhi fake?... http:// fb.me/19xWNIIAQ,,@ArvindKejriwal,,8.13355109707117E+017,https://twitter.com/RAHULKANDWAR/status/813355109707116544,,,
RAHULKANDWAR,2016-12-26 17:35,0,0,Retweeted Arvind Kejriwal ( @ArvindKejriwal ): Elvis Gomes is known all over Goa for his honesty. Being victimised... http:// fb.me/4IJRkJtSa,,@ArvindKejriwal,,8.13355060877001E+017,https://twitter.com/RAHULKANDWAR/status/813355060877000704,,,
RAHULKANDWAR,2016-12-26 17:35,1,0,Retweeted Arvind Kejriwal ( @ArvindKejriwal ): People of Goa will give a befitting reply to BJP these elections.... http:// fb.me/170hlHAWz,,@ArvindKejriwal,,8.13354941305749E+017,https://twitter.com/RAHULKANDWAR/status/813354941305749504,,,
Psychokejriwal,2016-12-26 17:35,1,0,Say No to kejriwal .. pic.twitter.com/bq5gakH0CV,,,,8.13354930518E+017,https://twitter.com/Psychokejriwal/status/813354930517999616,,,
hindutavblog,2016-12-26 17:33,0,0,"100 Villages in Haryana become Wifi Enabled, Kejriwal still holding the flag of Wi-Fi in Delhi | Hindutva http:// ln.is/hindutva.info/ M5fdk …",,,,8.13354583728751E+017,https://twitter.com/hindutavblog/status/813354583728750592,,,
Sun_iin_night,2016-12-26 17:32,0,0,"Corruption has a new name "" Kejriwal "" @ArvindKejriwal ... #दिल्ली_का_क़ोढ़ https:// twitter.com/amitrajwant/st atus/813347566322450432 …",,@ArvindKejriwal,#,8.13354204806975E+017,https://twitter.com/Sun_iin_night/status/813354204806975488,,,
kwbtwt,2016-12-26 17:31,0,0,"@BDUTT @htTweets here I fully agree, although on many occasions I differ with u especially on Kanhaya and Kejriwal .",,@BDUTT @htTweets,,8.13354142747869E+017,https://twitter.com/kwbtwt/status/813354142747869184,,,
abhichops,2016-12-26 17:30,0,0,But Kejriwal is always ready for enquiry https:// twitter.com/dna/status/813 348305182846976 …,,,,8.13353818003866E+017,https://twitter.com/abhichops/status/813353818003865602,,,
shibbu87,2016-12-26 17:29,0,0,"#MithunChakraborty http://www. bbc.com/hindi/india-38 435964?ocid=socialflow_twitter … Any debate... Kallu, kejriwal comments not available yet...",,,#MithunChakraborty,8.13353514235822E+017,https://twitter.com/shibbu87/status/813353514235822080,,,
KanjaniPradeep1,2016-12-26 17:29,0,0,"How some1 like Rahul gandhi, arvind kejriwal , lalu prasad yadav etc etc can even represent our country..y we 131 crore even listen to them ?",,,,8.13353423496249E+017,https://twitter.com/KanjaniPradeep1/status/813353423496249344,,,
KandabBasumata1,2016-12-26 17:25,0,1,Gali galime shor hey arvind kejriwal chor hey... https:// twitter.com/I_Atheist_/sta tus/813264783122268160 …,,,,8.13352541195006E+017,https://twitter.com/KandabBasumata1/status/813352541195005952,,,
apa_ghosh,2016-12-26 17:22,0,1,"@adhana931 @Shehzad_Ind @Rohinisgh_ET more power2genuine journalists like @ShivAroor thanAAPtards like Rohini,who is Kejriwal 's mouthpiece",,@adhana931 @Shehzad_Ind @Rohinisgh_ET @ShivAroor,,8.13351861021446E+017,https://twitter.com/apa_ghosh/status/813351861021446144,,,
Rakesh435060,2016-12-26 17:17,0,0,Aap ke sabhi samarthko ko chelenge aap parti ya kejriwal me yesa kya hai jiski vajah se aap isme shamil ho gaye 5 to jyada hai 1 hi karan bt,,,,8.13350408353616E+017,https://twitter.com/Rakesh435060/status/813350408353615872,,,
iamchintu72,2016-12-26 17:16,0,1,@ielvisgomes don't worry sir.we all are with you.BJP/Congress do such dirty politics against Arvind Kejriwal when he was CM candidate too.,,@ielvisgomes,,8.13350224349438E+017,https://twitter.com/iamchintu72/status/813350224349437952,,,
DeMOCKERYcy,2016-12-26 17:14,0,0,"""Goa Election 2017: Arvind Kejriwal CM candidate Elvis Gomes being victimised by BJP - Firstpost"" http:// ift.tt/2hqKXkq",,,,8.13349779216466E+017,https://twitter.com/DeMOCKERYcy/status/813349779216465920,,,
vishalfast007,2016-12-26 17:14,0,0,Goa Election 2017: Arvind Kejriwal CM candidate Elvis Gomes being victimised by BJP - Firstpost http:// ift.tt/2iv6dpp,,,,8.13349723256029E+017,https://twitter.com/vishalfast007/status/813349723256029184,,,
priteshlhariya,2016-12-26 17:13,0,0,Arvind Kejriwal Exposed In A Minute! http:// viralinindia.in/15605/arvind-k ejriwal-exposed-on-cam/ …,,,,8.13349458746425E+017,https://twitter.com/priteshlhariya/status/813349458746425344,,,
akjain2k9,2016-12-26 17:13,0,2,"@ArvindKejriwal . In India, u need to hv a certificate from Kejriwal to be honest or non-corrupt. He can even issue certificate to Anna too.",,@ArvindKejriwal,,8.13349422025286E+017,https://twitter.com/akjain2k9/status/813349422025285632,,,
priteshlhariya,2016-12-26 17:12,0,0,Guys i found this link which exposed kejriwal . http:// viralinindia.in/15605/arvind-k ejriwal-exposed-on-cam/ …,,,,8.13349267754643E+017,https://twitter.com/priteshlhariya/status/813349267754643456,,,
india_breaking,2016-12-26 17:12,0,0,Goa Election 2017: Arvind Kejriwal CM candidate Elvis Gomes being victimised by BJP – Firstpost https:// indbreaking.wordpress.com/2016/12/26/goa -election-2017-arvind-kejriwal-cm-candidate-elvis-gomes-being-victimised-by-bjp-firstpost-2 …,,,,8.13349250964787E+017,https://twitter.com/india_breaking/status/813349250964787200,,,
Joe19542,2016-12-26 17:12,0,0,"@myvotetoday @ArvindKejriwal I trust Kejriwal . He is best, better than feku, fake degree holder, criminal, useless chaiwala, womaniser,?",,@myvotetoday @ArvindKejriwal,,8.1334917847892E+017,https://twitter.com/Joe19542/status/813349178478919680,,,
indianews101,2016-12-26 17:12,0,0,TopNews: Goa Election 2017: Arvind Kejriwal CM candidate Elvis Gomes being victimised by BJP - Firstpost http:// ift.tt/2ivbk9f,,,,8.13349153434665E+017,https://twitter.com/indianews101/status/813349153434664960,,,
priteshlhariya,2016-12-26 17:11,0,0,@narendramodi Kejriwal exposed. http:// viralinindia.in/15605/arvind-k ejriwal-exposed-on-cam/ …,,@narendramodi,,8.1334909957983E+017,https://twitter.com/priteshlhariya/status/813349099579830273,,,
priteshlhariya,2016-12-26 17:11,0,0,@AAPGoa See this video in given link. kejriwal exposed. http:// viralinindia.in/15605/arvind-k ejriwal-exposed-on-cam/ …,,@AAPGoa,,8.13348998811632E+017,https://twitter.com/priteshlhariya/status/813348998811631616,,,
30SecFact,2016-12-26 17:10,0,1,Arvind kejriwal latest interview | Demanding money from people 26-12-2016: http:// youtu.be/_9SbtJDIHgU?a via @YouTube,,@YouTube,,8.13348824928363E+017,https://twitter.com/30SecFact/status/813348824928362496,,,
priteshlhariya,2016-12-26 17:10,0,1,@digvijaya_28 @the_hindu Kejriwal exposed. http:// viralinindia.in/15605/arvind-k ejriwal-exposed-on-cam/ …,,@digvijaya_28 @the_hindu,,8.13348815377932E+017,https://twitter.com/priteshlhariya/status/813348815377932288,,,
Dhruvil99Dp,2016-12-26 17:08,0,1,@ArvindKejriwal Anyone who is anti-Modi is Kejriwal 's supporter irrespective of his background.,,@ArvindKejriwal,,8.1334829729321E+017,https://twitter.com/Dhruvil99Dp/status/813348297293209601,,,
sripimaa69,2016-12-26 17:07,0,0,Anna Hazare to Arvind Kejriwal : Walk the talk on party funding http:// toi.in/xWHLlb33 via @timesofindia,,@timesofindia,,8.13348008364544E+017,https://twitter.com/sripimaa69/status/813348008364544000,,,
ManojSh67008365,2016-12-26 17:06,0,0,@ArvindKejriwal Arvind Kejriwal totally mad,,@ArvindKejriwal,,8.13347790138921E+017,https://twitter.com/ManojSh67008365/status/813347790138920960,,,
MaiIndian,2016-12-26 17:06,0,0,RT rahulroushan: Kejriwal 's friend is posting obscene messages on my Facebook wall. Please ask him not to do so https://www. facebook.com/rahulroushan/p osts/10154635836355791?comment_id=10154635938875791&comment_tracking=%7B%22tn%22%3A%22R2%22%7D …,,,,8.13347668281926E+017,https://twitter.com/MaiIndian/status/813347668281925632,,,
voiceofanjali,2016-12-26 17:04,0,1,Who is that man who slapped #kejriwal he deserves a treat ... what a great foresight https:// twitter.com/Ggaurav1122/st atus/813278512199200768 …,,,#kejriwal,8.13347211304124E+017,https://twitter.com/voiceofanjali/status/813347211304124418,,,
iKolhapuri,2016-12-26 17:04,0,1,Who is your father?? Kejriwal or Owesi https:// twitter.com/meamabhishek/s tatus/813308992273448960 …,,,,8.13347158032196E+017,https://twitter.com/iKolhapuri/status/813347158032195584,,,
indianews101,2016-12-26 17:02,0,0,TopNews: Goa Election 2017: Arvind Kejriwal CM candidate Elvis Gomes being victimised by BJP - Firstpost http:// ift.tt/2hgmUQa,,,,8.13346690614829E+017,https://twitter.com/indianews101/status/813346690614829056,,,
abiramiramesh99,2016-12-26 17:01,0,0,"""Acha chalta hoon, Twitter main mera yaad rakhna"" - Modi to Kejriwal before going to another country.",,,,8.13346603549409E+017,https://twitter.com/abiramiramesh99/status/813346603549409280,,,
5aabtodayChanel,2016-12-26 17:01,0,0,"Bikram Majithiya open challenge captain amrinder, kejriwal and Bhagwant ... https:// youtu.be/iQ_wcdc1eRw via @YouTube",,@YouTube,,8.13346581382476E+017,https://twitter.com/5aabtodayChanel/status/813346581382475776,,,
deshdeepaksharm,2016-12-26 17:00,0,0,"Emotional Anna writes a letter to Kejriwal , criticizes him for sidelining all the values - http:// ln.is/www.opindia.co m/2016/ujS2E …",,,,8.13346235822277E+017,https://twitter.com/deshdeepaksharm/status/813346235822276608,,,
NewsBossIndia,2016-12-26 17:00,0,0,"BJP Victimising AAP's Goa CM Candidate, Says Kejriwal .. http://www. news18.com/news/politics/ bjp-victimising-aaps-goa-cm-candidate-says-kejriwal-1327765.html …",,,,8.13346225604788E+017,https://twitter.com/NewsBossIndia/status/813346225604788224,,,
5aabtoday1,2016-12-26 16:59,0,0,"Bikram Majithiya open challenge captain amrinder, kejriwal and Bhagwant maan: http:// youtu.be/iQ_wcdc1eRw?a via @YouTube",,@YouTube,,8.1334586716398E+017,https://twitter.com/5aabtoday1/status/813345867163979776,,,
maverickfoodie,2016-12-26 16:58,0,0,@YearOfRat is it just me or that guy is a Kejriwal doppelganger? @surekhapillai,,@YearOfRat @surekhapillai,,8.13345750184706E+017,https://twitter.com/maverickfoodie/status/813345750184706049,,,
Kudi_Patola,2016-12-26 16:57,0,0,@Anandsagrr @meamabhishek kejriwal sir ka chela hai,,@Anandsagrr @meamabhishek,,8.13345430591459E+017,https://twitter.com/Kudi_Patola/status/813345430591459328,,,
indianvick,2016-12-26 16:55,0,0,@Tweetmeatayush yes he should..court is open but for that case sc turned down Prashant bhushan in lack of evidence..its kejriwal style..,,@Tweetmeatayush,,8.13345064411943E+017,https://twitter.com/indianvick/status/813345064411942913,,,
raj_speak,2016-12-26 16:53,0,1,@Cricketician thn you must try Kejriwal,,@Cricketician,,8.1334439716089E+017,https://twitter.com/raj_speak/status/813344397160890368,,,
Utk__arsh,2016-12-26 16:52,3,1,Twitter was all good untill Kejriwal came into Existence :/,,,,8.13344265984016E+017,https://twitter.com/Utk__arsh/status/813344265984016384,,,
Osumkar,2016-12-26 16:52,0,0,@Being_Humor iska coverpic to dekho..lagta hai Kejriwal wala course isne bhi kiya hai..,,@Being_Humor,,8.13344214624805E+017,https://twitter.com/Osumkar/status/813344214624804864,,,
netamakerIndia,2016-12-26 16:52,0,0,Goa Election 2017: Arvind Kejriwal alleges CM candidate Elvis Gomes being victimised by BJP http:// fb.me/2VFkOxEQu,,,,8.1334419590563E+017,https://twitter.com/netamakerIndia/status/813344195905630208,,,
SchandraDr,2016-12-26 16:52,0,0,Why has AAP removed list of donors from its website? Yogendra Yadav asks Arvind Kejriwal http:// ln.is/u4W34 by #dna via @c0nvey,,@c0nvey,#dna,8.13344132336906E+017,https://twitter.com/SchandraDr/status/813344132336906240,,,
KSVSUBRAMANIAN,2016-12-26 16:51,0,0,"That means all corrupt CRIMINALS, hawala operators, blackmoney holders, fake currency racketeers, CONGIS, Kejriwal ,Mamta etc are poor. https:// twitter.com/NewsX/status/8 13341565183631360 …",,,,8.13344045028102E+017,https://twitter.com/KSVSUBRAMANIAN/status/813344045028102145,,,
dilip_ganatra,2016-12-26 16:51,0,6,@nayanchandra @ArvindKejriwal Kejriwal has authority to give honesty certificate only in India,,@nayanchandra @ArvindKejriwal,,8.1334400152483E+017,https://twitter.com/dilip_ganatra/status/813344001524830209,,,
i_am_raushan,2016-12-26 16:49,0,0,"#Agni #ArvindKejriwal the test is unsuccessful untill it is witnesed by arvind kejriwal . i am waiting for his tweet,demadind proof",,,#Agni #ArvindKejriwal,8.13343497566745E+017,https://twitter.com/i_am_raushan/status/813343497566744576,,,
ashoklingwal,2016-12-26 16:47,1,21,@meamabhishek Modi kejriwal ko bhi wish karta hai..... Wo to aakal ka dushman hai... So what,,@meamabhishek,,8.13343041285198E+017,https://twitter.com/ashoklingwal/status/813343041285197825,,,
aman_singh79,2016-12-26 16:47,0,1,@aman_singh79 Pak gives nuclear threat to Israel. Basically Pakistan is Kejriwal in the World map.,,@aman_singh79,,8.13342932128236E+017,https://twitter.com/aman_singh79/status/813342932128235520,,,
deshdeepaksharm,2016-12-26 16:46,0,0,"Emotional Anna writes a letter to Kejriwal , criticizes him for sidelining all the values - http:// ln.is/www.opindia.co m/2016/xSk1t …",,,,8.13342806844514E+017,https://twitter.com/deshdeepaksharm/status/813342806844514304,,,
